amount,year,spending_type,spending_source,gl,crd,donor,sub_vote_name,sub_vote_code,programme_name,programme_code,page,vote_name,vote_code,source
0,2013,estimates,forex,,,,POLICY AND PLANNING,1003,Construction & Rehab.of Public Buildings,6327,91,MINISTRY OF HOME AFFAIRS,51,development
0,2013,estimates,local,Grant,D,UNHCR,REFUGEES UNIT,4001,Support to Refugee Areas,6258,91,MINISTRY OF HOME AFFAIRS,51,development
1038328881,2011,actual,forex,Grant,D,UNHCR,REFUGEES UNIT,4001,Support to Refugee Areas,6258,91,MINISTRY OF HOME AFFAIRS,51,development
0,2011,actual,local,Grant,D,UNHCR,REFUGEES UNIT,4001,Support to Refugee Areas,6258,91,MINISTRY OF HOME AFFAIRS,51,development
0,2012,approved,local,Grant,D,UNHCR,REFUGEES UNIT,4001,Support to Refugee Areas,6258,91,MINISTRY OF HOME AFFAIRS,51,development
650000000,2012,approved,forex,Grant,D,UNHCR,REFUGEES UNIT,4001,Support to Refugee Areas,6258,91,MINISTRY OF HOME AFFAIRS,51,development
0,2013,estimates,forex,Grant,D,UNHCR,REFUGEES UNIT,4001,Support to Refugee Areas,6258,91,MINISTRY OF HOME AFFAIRS,51,development
400000000,2013,estimates,local,Grant,D,BasketFund,POLICY AND PLANNING,1003,Health  Plans and Management,5416,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,forex,Grant,D,BasketFund,POLICY AND PLANNING,1003,Health  Plans and Management,5416,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,local,Grant,D,BasketFund,POLICY AND PLANNING,1003,Health  Plans and Management,5416,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
450000000,2012,approved,local,Grant,D,BasketFund,POLICY AND PLANNING,1003,Health  Plans and Management,5416,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
645000000,2012,approved,forex,Grant,D,BasketFund,POLICY AND PLANNING,1003,Health  Plans and Management,5416,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
638600000,2013,estimates,forex,Grant,D,BasketFund,POLICY AND PLANNING,1003,Health  Plans and Management,5416,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
600000000,2013,estimates,local,Grant,D,BasketFund,POLICY AND PLANNING,1003,Health Sector Programme SupportPFMRP,5486,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
4821120693,2011,actual,forex,Grant,D,BasketFund,POLICY AND PLANNING,1003,Health Sector Programme SupportPFMRP,5486,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,local,Grant,D,BasketFund,POLICY AND PLANNING,1003,Health Sector Programme SupportPFMRP,5486,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2012,approved,local,Grant,D,BasketFund,POLICY AND PLANNING,1003,Health Sector Programme SupportPFMRP,5486,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
23181050000,2012,approved,forex,Grant,D,BasketFund,POLICY AND PLANNING,1003,Health Sector Programme SupportPFMRP,5486,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
66918814523,2013,estimates,forex,Grant,D,BasketFund,POLICY AND PLANNING,1003,Health Sector Programme SupportPFMRP,5486,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2013,estimates,local,Grant,D,BasketFund,POLICY AND PLANNING,1003,0,6251,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,forex,Grant,D,BasketFund,POLICY AND PLANNING,1003,0,6251,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,local,Grant,D,BasketFund,POLICY AND PLANNING,1003,0,6251,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2012,approved,local,Grant,D,BasketFund,POLICY AND PLANNING,1003,0,6251,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
500000000,2012,approved,forex,Grant,D,BasketFund,POLICY AND PLANNING,1003,0,6251,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2013,estimates,forex,Grant,D,BasketFund,POLICY AND PLANNING,1003,0,6251,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
1400000000,2013,estimates,local,Loan,D,ADB,CURATIVE SERVICES,2001,Support to Maternal Mortality Reduction,5409,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
22580699114,2011,actual,forex,Loan,D,ADB,CURATIVE SERVICES,2001,Support to Maternal Mortality Reduction,5409,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
1500000000,2011,actual,local,Loan,D,ADB,CURATIVE SERVICES,2001,Support to Maternal Mortality Reduction,5409,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
2000000000,2012,approved,local,Loan,D,ADB,CURATIVE SERVICES,2001,Support to Maternal Mortality Reduction,5409,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
19504600000,2012,approved,forex,Loan,D,ADB,CURATIVE SERVICES,2001,Support to Maternal Mortality Reduction,5409,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
20000000000,2013,estimates,forex,Loan,D,ADB,CURATIVE SERVICES,2001,Support to Maternal Mortality Reduction,5409,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
10240000000,2013,estimates,local,Grant,D,BasketFund,CURATIVE SERVICES,2001,Strenghening of Referral Hospitals,5411,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
55480131026,2011,actual,forex,Grant,D,BasketFund,CURATIVE SERVICES,2001,Strenghening of Referral Hospitals,5411,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
3000000000,2011,actual,local,Grant,D,BasketFund,CURATIVE SERVICES,2001,Strenghening of Referral Hospitals,5411,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
2200000000,2012,approved,local,Grant,D,BasketFund,CURATIVE SERVICES,2001,Strenghening of Referral Hospitals,5411,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
65199721800,2012,approved,forex,Grant,D,BasketFund,CURATIVE SERVICES,2001,Strenghening of Referral Hospitals,5411,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
29240734000,2013,estimates,forex,Grant,D,BasketFund,CURATIVE SERVICES,2001,Strenghening of Referral Hospitals,5411,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
8000000000,2013,estimates,local,,,,CURATIVE SERVICES,2001,Ocean Road Cancer Institute,5412,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,forex,,,,CURATIVE SERVICES,2001,Ocean Road Cancer Institute,5412,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
2000000000,2011,actual,local,,,,CURATIVE SERVICES,2001,Ocean Road Cancer Institute,5412,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
3800000000,2012,approved,local,,,,CURATIVE SERVICES,2001,Ocean Road Cancer Institute,5412,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2012,approved,forex,,,,CURATIVE SERVICES,2001,Ocean Road Cancer Institute,5412,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2013,estimates,forex,,,,CURATIVE SERVICES,2001,Ocean Road Cancer Institute,5412,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2013,estimates,local,Grant,D,DANIDA,CURATIVE SERVICES,2001,Health Sector Development Programme,5486,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
1000000000,2011,actual,forex,Grant,D,DANIDA,CURATIVE SERVICES,2001,Health Sector Development Programme,5486,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,local,Grant,D,DANIDA,CURATIVE SERVICES,2001,Health Sector Development Programme,5486,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2012,approved,local,Grant,D,DANIDA,CURATIVE SERVICES,2001,Health Sector Development Programme,5486,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
4580448523,2012,approved,forex,Grant,D,DANIDA,CURATIVE SERVICES,2001,Health Sector Development Programme,5486,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
3000000000,2013,estimates,forex,Grant,D,DANIDA,CURATIVE SERVICES,2001,Health Sector Development Programme,5486,93,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
10345621730,2013,estimates,local,,,,CURATIVE SERVICES,2001,Muhimbili National Hospital,5487,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,forex,,,,CURATIVE SERVICES,2001,Muhimbili National Hospital,5487,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
1000000000,2011,actual,local,,,,CURATIVE SERVICES,2001,Muhimbili National Hospital,5487,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
6300000000,2012,approved,local,,,,CURATIVE SERVICES,2001,Muhimbili National Hospital,5487,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2012,approved,forex,,,,CURATIVE SERVICES,2001,Muhimbili National Hospital,5487,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2013,estimates,forex,,,,CURATIVE SERVICES,2001,Muhimbili National Hospital,5487,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
2000000000,2013,estimates,local,Grant,D,BasketFund,CURATIVE SERVICES,2001,Muhimbili Orthopaedic Institute,5491,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
400000000,2011,actual,forex,Grant,D,BasketFund,CURATIVE SERVICES,2001,Muhimbili Orthopaedic Institute,5491,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
750000000,2011,actual,local,Grant,D,BasketFund,CURATIVE SERVICES,2001,Muhimbili Orthopaedic Institute,5491,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
1242638000,2012,approved,local,Grant,D,BasketFund,CURATIVE SERVICES,2001,Muhimbili Orthopaedic Institute,5491,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2012,approved,forex,Grant,D,BasketFund,CURATIVE SERVICES,2001,Muhimbili Orthopaedic Institute,5491,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2013,estimates,forex,Grant,D,BasketFund,CURATIVE SERVICES,2001,Muhimbili Orthopaedic Institute,5491,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2013,estimates,local,,,,CURATIVE SERVICES,2001,Chief Government Chemist,5494,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,forex,,,,CURATIVE SERVICES,2001,Chief Government Chemist,5494,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
400000000,2011,actual,local,,,,CURATIVE SERVICES,2001,Chief Government Chemist,5494,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
300000000,2012,approved,local,,,,CURATIVE SERVICES,2001,Chief Government Chemist,5494,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2012,approved,forex,,,,CURATIVE SERVICES,2001,Chief Government Chemist,5494,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2013,estimates,forex,,,,CURATIVE SERVICES,2001,Chief Government Chemist,5494,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
884378270,2013,estimates,local,,,,PREVENTIVE SERVICES,3001,National Institute for Medical Research,2208,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,forex,,,,PREVENTIVE SERVICES,3001,National Institute for Medical Research,2208,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
100000000,2011,actual,local,,,,PREVENTIVE SERVICES,3001,National Institute for Medical Research,2208,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
350000000,2012,approved,local,,,,PREVENTIVE SERVICES,3001,National Institute for Medical Research,2208,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2012,approved,forex,,,,PREVENTIVE SERVICES,3001,National Institute for Medical Research,2208,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2013,estimates,forex,,,,PREVENTIVE SERVICES,3001,National Institute for Medical Research,2208,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2013,estimates,local,Grant,D,BasketFund,PREVENTIVE SERVICES,3001,Control Of Communicable Diseases,5406,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
79896525264,2011,actual,forex,Grant,D,BasketFund,PREVENTIVE SERVICES,3001,Control Of Communicable Diseases,5406,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,local,Grant,D,BasketFund,PREVENTIVE SERVICES,3001,Control Of Communicable Diseases,5406,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
300000000,2012,approved,local,Grant,D,BasketFund,PREVENTIVE SERVICES,3001,Control Of Communicable Diseases,5406,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
33538850000,2012,approved,forex,Grant,D,BasketFund,PREVENTIVE SERVICES,3001,Control Of Communicable Diseases,5406,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
79554683600,2013,estimates,forex,Grant,D,BasketFund,PREVENTIVE SERVICES,3001,Control Of Communicable Diseases,5406,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2013,estimates,local,Grant,D,GlobalFund,PREVENTIVE SERVICES,3001,HIV/AIDS Control Programme,5492,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
66343901813,2011,actual,forex,Grant,D,GlobalFund,PREVENTIVE SERVICES,3001,HIV/AIDS Control Programme,5492,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,local,Grant,D,GlobalFund,PREVENTIVE SERVICES,3001,HIV/AIDS Control Programme,5492,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2012,approved,local,Grant,D,GlobalFund,PREVENTIVE SERVICES,3001,HIV/AIDS Control Programme,5492,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
78582979600,2012,approved,forex,Grant,D,GlobalFund,PREVENTIVE SERVICES,3001,HIV/AIDS Control Programme,5492,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
215515267277,2013,estimates,forex,Grant,D,GlobalFund,PREVENTIVE SERVICES,3001,HIV/AIDS Control Programme,5492,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2013,estimates,local,Grant,D,GlobalFund,PREVENTIVE SERVICES,3001,Support to TB/Leprosy Control Programme,5498,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
21639190173,2011,actual,forex,Grant,D,GlobalFund,PREVENTIVE SERVICES,3001,Support to TB/Leprosy Control Programme,5498,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,local,Grant,D,GlobalFund,PREVENTIVE SERVICES,3001,Support to TB/Leprosy Control Programme,5498,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2012,approved,local,Grant,D,GlobalFund,PREVENTIVE SERVICES,3001,Support to TB/Leprosy Control Programme,5498,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
15573020400,2012,approved,forex,Grant,D,GlobalFund,PREVENTIVE SERVICES,3001,Support to TB/Leprosy Control Programme,5498,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
9779841600,2013,estimates,forex,Grant,D,GlobalFund,PREVENTIVE SERVICES,3001,Support to TB/Leprosy Control Programme,5498,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
1130000000,2013,estimates,local,Grant,D,UNICEF,SOCIAL WELFARE,4002,Support to Social Welfare Services,5451,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
176676737,2011,actual,forex,Grant,D,UNICEF,SOCIAL WELFARE,4002,Support to Social Welfare Services,5451,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,local,Grant,D,UNICEF,SOCIAL WELFARE,4002,Support to Social Welfare Services,5451,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
500000000,2012,approved,local,Grant,D,UNICEF,SOCIAL WELFARE,4002,Support to Social Welfare Services,5451,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
1435000000,2012,approved,forex,Grant,D,UNICEF,SOCIAL WELFARE,4002,Support to Social Welfare Services,5451,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
935000000,2013,estimates,forex,Grant,D,UNICEF,SOCIAL WELFARE,4002,Support to Social Welfare Services,5451,94,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
1100000000,2013,estimates,local,Grant,D,BasketFund,HUMAN RESOURCE DEVELOPMENT,5001,Human Resource Development,2204,95,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
0,2011,actual,forex,Grant,D,BasketFund,HUMAN RESOURCE DEVELOPMENT,5001,Human Resource Development,2204,95,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
1100000000,2011,actual,local,Grant,D,BasketFund,HUMAN RESOURCE DEVELOPMENT,5001,Human Resource Development,2204,95,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
1700000000,2012,approved,local,Grant,D,BasketFund,HUMAN RESOURCE DEVELOPMENT,5001,Human Resource Development,2204,95,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
21562720677,2012,approved,forex,Grant,D,BasketFund,HUMAN RESOURCE DEVELOPMENT,5001,Human Resource Development,2204,95,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
9600000000,2013,estimates,forex,Grant,D,BasketFund,HUMAN RESOURCE DEVELOPMENT,5001,Human Resource Development,2204,95,MINISTRY OF HEALTH AND SOCIAL WELFARE,52,development
400000000,2013,estimates,local,,,,ADMINISTRATION&HUMAN RESOURCE MANAGEMENT,1001,Construction and Rehabilitation of Build,6327,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
0,2011,actual,forex,,,,ADMINISTRATION&HUMAN RESOURCE MANAGEMENT,1001,Construction and Rehabilitation of Build,6327,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
19980000,2011,actual,local,,,,ADMINISTRATION&HUMAN RESOURCE MANAGEMENT,1001,Construction and Rehabilitation of Build,6327,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
942637842,2012,approved,local,,,,ADMINISTRATION&HUMAN RESOURCE MANAGEMENT,1001,Construction and Rehabilitation of Build,6327,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
0,2012,approved,forex,,,,ADMINISTRATION&HUMAN RESOURCE MANAGEMENT,1001,Construction and Rehabilitation of Build,6327,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
0,2013,estimates,forex,,,,ADMINISTRATION&HUMAN RESOURCE MANAGEMENT,1001,Construction and Rehabilitation of Build,6327,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
0,2013,estimates,local,,,,POLICY AND PLANNING,1003,Programming and Data Processing Project,6290,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
0,2011,actual,forex,,,,POLICY AND PLANNING,1003,Programming and Data Processing Project,6290,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
20000000,2011,actual,local,,,,POLICY AND PLANNING,1003,Programming and Data Processing Project,6290,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
76433553,2012,approved,local,,,,POLICY AND PLANNING,1003,Programming and Data Processing Project,6290,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
0,2012,approved,forex,,,,POLICY AND PLANNING,1003,Programming and Data Processing Project,6290,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
0,2013,estimates,forex,,,,POLICY AND PLANNING,1003,Programming and Data Processing Project,6290,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
0,2013,estimates,local,Grant,D,GPE,TRAINING AND FOLK DEVELOPMENT COLLEGES,2001,Education Sector Development Programme,4312,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
0,2011,actual,forex,Grant,D,GPE,TRAINING AND FOLK DEVELOPMENT COLLEGES,2001,Education Sector Development Programme,4312,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
3999930000,2011,actual,local,Grant,D,GPE,TRAINING AND FOLK DEVELOPMENT COLLEGES,2001,Education Sector Development Programme,4312,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
0,2012,approved,local,Grant,D,GPE,TRAINING AND FOLK DEVELOPMENT COLLEGES,2001,Education Sector Development Programme,4312,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
0,2012,approved,forex,Grant,D,GPE,TRAINING AND FOLK DEVELOPMENT COLLEGES,2001,Education Sector Development Programme,4312,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
4400000000,2013,estimates,forex,Grant,D,GPE,TRAINING AND FOLK DEVELOPMENT COLLEGES,2001,Education Sector Development Programme,4312,97,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
100000000,2013,estimates,local,,,,COMMUNITY DEVELOPMENT,2002,Rehabilitation of Comm Dev Training InstSelf Help Projects,6330,98,"MINISTRY OF COMMUNITY DEVELOPMENT, GENDER AND CHILDREN",53,development
